idx,id,url,precio,moneda,expensas,tipo_unidad,area_m2_cubierta,area_m2_descubierta,area_m2_total,antiguedad,estado_edificio,ambientes,banos,estado,disposicion,orientacion,latitud,longitud,image_url,imagen_path,valido_desde,valido_hasta,cocheras
4125,18435875.0,https://www.argenprop.com/departamento-en-venta-en-liniers-10-ambientes--18435875,205000.0,USD,,Departamento,305.0,,305.0,40.0,,10.0,4.0,Muy Bueno,Frente,,-34.64027,-58.52887,https://proxy.sosiva451.com/proxy/ECB1BE6749A1247362E7D5D232C74D9430598CA2C0E9A33B292B979B9FE291F5B1675E1DB43CEE45DF1FBEF9E56923836F031FADCCED971263247A2E91EEADCC9B94118E5D7192A5CCA85FE9507AA18BA4318812499561C25829E83C9FC01D2F,images/18435875.jpg,,,b''
4126,18407894.0,https://www.argenprop.com/departamento-en-venta-en-caballito-3-ambientes--18407894,117000.0,USD,98000.0,Departamento,70.0,,70.0,50.0,,3.0,1.0,,Contrafrente,,-34.60894,-58.43988,https://proxy.sosiva451.com/proxy/552D6D63D8EC5E7277795BB8CDF375EA8B24FEFDFA7C7286057B2CA1E63E4FA5C4C6EDBDCD4FD0F8C671F7737ECA002BEA8F4222D4CDFBBD363FBB273A5813DB9B11B6B550C49980613CAD2036E56CE2F3F133112699BA3B61864001D9606760,images/18407894.jpg,,,b''
4127,18497300.0,https://www.argenprop.com/departamento-en-venta-en-villa-santa-rita-2-ambientes--18497300,95000.0,USD,,Departamento,46.0,7.0,53.0,,,2.0,1.0,Muy Bueno,Contrafrente,NE,-34.61074,-58.48018,https://proxy.sosiva451.com/proxy/2C93D80275BDCD0A75D45DBDB9C1642FBA709726A99CC8707A37B5912C9FA9BBF6C721BE3A5BDF372512F96A55DD1262B7F8DE0AF6BFB7C102FB04A3F04793CBF22516DA1DD3711F10B5C0E5C4F6E0C59FA7B78B1E55EBDBF8BCB5673C6DD088,images/18497300.jpg,,,b''
4128,11403871.0,https://www.argenprop.com/ph-en-venta-en-flores-norte-6-ambientes--11403871,170000.0,USD,,,130.0,,130.0,80.0,,6.0,,Regular,Frente,NO,-34.62923,-58.46265,https://proxy.sosiva451.com/proxy/CEBF4C0FB924A32FA7B03C08985597AB6ED08DEE91BEFE058DDB1D9BB70BC9C09288B1478CBA52AE7CC7395B88183BAEC0B7A04B6DE027392A29B5FF55D56C47BC9349A22396BA71CFB557A0B10E3B4BD3DAD19953B83553420C7E07B8818082,images/11403871.jpg,,,b''
4129,12513088.0,https://www.argenprop.com/departamento-en-venta-en-liniers-4-ambientes--12513088,95000.0,USD,22300.0,Departamento,60.0,8.0,68.0,50.0,,4.0,2.0,Excelente,Frente,SE,-34.64032,-58.52811,https://proxy.sosiva451.com/proxy/6175DCB28EFCE5ED37B470752E7FABE9A2EC37F1759B9813492563A99DC55B963E8A61F8CE8D9D15D9571150709D21D4AA975B5DEA3DF955F103417C10867C58D67C6D27BAD8C2AC784DC049CD4BAC0E170D3839FA9745ED658D37DDAF0E9D13,images/12513088.jpg,,,b''
4130,17956205.0,https://www.argenprop.com/departamento-en-venta-en-villa-general-mitre-3-ambientes--17956205,123000.0,USD,60000.0,Departamento,85.0,,85.0,40.0,,3.0,1.0,Excelente,Contrafrente,E,-34.6105,-58.47168,https://proxy.sosiva451.com/proxy/A2E2F9A2E9AF218791474C7565213F6FC5A4E4C2FBF585A1EB892A15AD1AEBC2E055413248E9032E27F5383135F65352F27F1D1687557A426122DCF4B4EA15052AC6489CE197DF127F5E7E8C699A442DD21769B72229FF2B4E3E029720E29113,images/17956205.jpg,,,b''
4131,18365550.0,https://www.argenprop.com/casa-en-venta-en-liniers-4-ambientes--18365550,155000.0,USD,,Casa,120.0,,120.0,40.0,,4.0,1.0,Muy Bueno,,,,,https://proxy.sosiva451.com/proxy/22B9B3370A26A6ED9B1389B6423BE40436D68336FEECD7FAD4F43D9E31782119ACA14BBC28A72A51CAAADFC4DF1E4F3A20401295199C3AA540E8ABE7CDB29B95F53440352ADD2D22A04780AE5D1BF1602291310224C1D7CE827259608B2901C8,images/18365550.jpg,,,b''
4132,18932434.0,https://www.argenprop.com/departamento-en-venta-en-tribunales-4-ambientes--18932434,,,,,,,,,,,,,,,,,https://proxy.sosiva451.com/proxy/8CE85F94D767078836EAE27AE08BC3BB83F3052625C89EADC1DC76288D94DAC6A23EDA8AF4EEBF57A3455EA80FACFAFC55ECEA178E30193D408734E6E704E91F6626E6BA2E56A3107D3E795257D4209A521370F2EBD432F392609A2EC1D40987,images/18932434.jpg,,,b''
4133,18181284.0,https://www.argenprop.com/departamento-en-venta-en-caballito-3-ambientes--18181284,134000.0,USD,165533.0,Departamento,57.0,6.0,63.0,45.0,,3.0,1.0,Muy Bueno,Frente,N,-34.61143,-58.44049,https://proxy.sosiva451.com/proxy/223DFB0246A2B5C6FD74A70EE949EDBDA792F787E4981F00E1AD3740B996F3C4042440CF34FEDC057D799EE15BE8A9A8A6B50367FABB6BCE3AEC146A69EF3F2BA61A30393E3FC518A0E8B783F74AE6751E497986BF7D4E6E6001F2FC6DF7D81A,images/18181284.jpg,,,b''
4134,18229439.0,https://www.argenprop.com/departamento-en-venta-en-liniers-3-ambientes--18229439,70000.0,USD,150000.0,Departamento,47.0,,54.0,,,3.0,1.0,Bueno,Contrafrente,,-34.64026,-58.52116,https://proxy.sosiva451.com/proxy/5103F9D883E1238572EF07DBD90FE47BD3A08CE18D89011FA3281F8C31DA9645A890E8E136840D446BDE5A33D81F01F1CF907C5D7AD48A0BCF41071A165685B06A8C5E3F39990D177B8695A109FA955ED55BFD488F866E006E701C41E79CDABC,images/18229439.jpg,,,b''
4135,18966272.0,https://www.argenprop.com/departamento-en-venta-en-caballito-1-ambiente--18966272,79000.0,USD,,,25.0,,25.0,,,1.0,1.0,,Frente,SO,-34.610924,-58.44754,https://proxy.sosiva451.com/proxy/E7B049383BAECCA371A5D8571B7C50D4D9A4E175F196A0E6DF337386F5CCCEC7907EC291A4AC9F5ECA4E35D1A14E86AD9A99ED4BDA5D2C478DDC1A77D30D87A2E299C3F64C1F86895FB93953D577AC2F0FB3997E4C416B24FD665281030B48363C9D1BDBE97DD5E3B003A05CDF166AE90EF1191A0B38A56281D22AF4D6D8E17ED2D60AFC86AC785B3808B498C7EAC27DFA3DB0F55EDBBA3EBBC333002537CBD5,images/18966272.jpg,2026-02-04 12:35:16.181267,2026-02-04 12:35:16.405366,
4136,18760015.0,https://www.argenprop.com/departamento-en-venta-en-puerto-madero-7-ambientes--18760015,1050000.0,USD,1400000.0,,220.0,,220.0,20.0,,7.0,3.0,,Frente,N,-34.61173,-58.36309,https://proxy.sosiva451.com/proxy/1C16A55CA1584DF9ABB6C9A4078955982169022B41B700E9B6C033249C4102403D9EC334FC2BDC84EA46C3A6C7F43D543C216C2543BB92E723D97629DCAAFE27513D4B0850C9CBDFF146BA215E41397D6C780714B1E28EEE45DC3AA479ED7F5ADA3ED6B0363E56288CCD64F6195570BA5A1CFA1E3607420C68B72A1FC4C924B7FEF3D27344830FD34F6C74A8C5F46EDC9FBD237ACF2660D7226C2CD6D6BA449D,images/18760015.jpg,2026-02-04 12:35:16.199050,2026-02-04 12:35:16.415246,2
4137,18969978.0,https://www.argenprop.com/departamento-en-venta-en-las-canitas-2-ambientes--18969978,118000.0,USD,167000.0,,32.21,,32.0,50.0,,2.0,1.0,Muy Bueno,Lateral,,-34.56566,-58.43567,https://proxy.sosiva451.com/proxy/6043628065F98E3FBAC94515ACA26767AB44AF049C2C88CA25ED58AE42F11B86D4D35FEEA00265ECB01B1829C06F95034C94604A7F27D0E9D2C32A77431A58358C98D203018CCEA765D71B25C5D344AA121FCFC90D17DFE3E24B81862EC4B11EB8C86AC26863249CB0F6AAC7C9956320F1E0979E44C2EE8494385ED4D93CAABF01F8E620CF4193C25398A15E32E6AF4E3223AB993A32D37F257E7BE1FA5FDB81,images/18969978.jpg,2026-02-04 12:35:16.213958,2026-02-04 12:35:16.437259,
4138,18959072.0,https://www.argenprop.com/departamento-en-venta-en-recoleta-4-ambientes--18959072,229900.0,USD,201000.0,Semipiso,104.0,,104.0,56.0,,4.0,1.0,Bueno,,,-34.58345,-58.40306,https://proxy.sosiva451.com/proxy/46439848D56DA02BC6AC07FF96C75F28E33BA04503EE01D4253F6B031002F7A9A55823E5537DF3EAC45BF0A9E69930A0D95296C7027B2A24F0087DA267E9EA17DF02995FEA702A7DE68D5C126B6EA290E246FCC39D3490D422C971F4C879FE871740B541B45F9EFBC7CE2D7B231E4CD7AD012FFD2BDA180306E9FC76C73E3371AE0B3174C3F8E51A4DED3FD5AB69D5CC849882999AB4715C448BDE5C55DE9417,images/18959072.jpg,2026-02-04 12:35:16.228040,2026-02-04 12:35:16.451098,
4139,18260513.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-4-ambientes--18260513,268000.0,USD,370000.0,Departamento,116.0,,130.0,56.0,,4.0,2.0,,,,-34.566,-58.449,https://proxy.sosiva451.com/proxy/857FE849F41012ACD2DD601CE01EFDE316A81FA56A75F87065050AA959A2D97E5BF52E6FF78459F07E31F531AF7A5143C50E4C32FD04E58EC4C7F7E7BFEFB3E91954631317115B62874D1ECE377A7E4B9F5B25F401CD4AF33202D53327892B9C3C11C85B5EC25D27D97558E770B49DC3314584C0CA6D867831E9851B21866ECD,images/18260513.jpg,2026-02-04 12:35:16.240753,2026-02-04 12:35:16.464943,1
4140,18813894.0,https://www.argenprop.com/departamento-en-venta-en-villa-devoto-1-ambiente--18813894,120000.0,USD,,,41.0,,41.0,,,1.0,1.0,,Frente,,-34.606773,-58.509262,https://proxy.sosiva451.com/proxy/92F017AB8E0A66A36B8D3456A24F533633B670A63FCE6FA721CF355E5FB5F05423DB669A2134C2CDB991792E05DBB247A69308D38348812AC67010E5008CBD396D6FA5D94D7EC160B3AE14B88657EDC1505D6794326AAAFE6B3097C1150D6625F5EF5E3CE9937795EC3496B3ECF8255D4BC8D3B944D381C2610E34A10B1D59BA3CD98E2E1A847633B2680E4B4684BDAE44F23281FDEEA5CF05F2301A53693C13,images/18813894.jpg,2026-02-04 12:35:16.248760,2026-02-04 12:35:16.480766,
4141,18000322.0,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--18000322,149000.0,USD,,,57.0,4.0,61.0,,,3.0,1.0,,Contrafrente,S,-34.567665,-58.489452,https://proxy.sosiva451.com/proxy/13C7302068BF8B86A26CB1EAB5DFB6096B207F29530BF70DA7D9EE43796CF10825428A2C64F8EC278198183037617B678D8DAE38D217B5862237D56140BE3A210A51B0C5724B0720C3D72C7FED9947CC1AE26D39AAA28945006F46E1287A0E4E24B046B289AD38BB959D18FE7346FC55424DA9C9F832455155AAFDD822B1C3A5B0EF6737E3CC0C1FAB2CD5F3725709A0C0F668981C60CAF262EDD2731FB1B122,images/18000322.jpg,2026-02-04 12:35:16.267522,2026-02-04 12:35:16.488793,
4142,18966475.0,https://www.argenprop.com/departamento-en-venta-en-san-cristobal-3-ambientes--18966475,99000.0,USD,150000.0,Departamento,49.0,,57.0,46.0,,3.0,1.0,,,,-34.624,-58.409,https://proxy.sosiva451.com/proxy/542B5B28DEC51801DF2C972B2A6F067398B934A9462EF85F192ADE3A2C21D6DF0609C197408E1B9429ABBF7DA04CF383A55161C9615E949BE21F3CB8418A56236DD4881A79456B88E87C5790EE5D1A729A8C1E767B873A40436F676A8517FB52CC333F0DE919949E803646BB372D13C02C0126B873724DBE0224A744F5C060FB,images/18966475.jpg,2026-02-04 12:35:16.274392,2026-02-04 12:35:16.494965,
4143,18962614.0,https://www.argenprop.com/departamento-en-venta-en-constitucion-3-ambientes--18962614,115000.0,USD,268698.0,,58.0,,58.0,57.0,,3.0,2.0,,Contrafrente,SO,-34.625935,-58.37643,https://proxy.sosiva451.com/proxy/2AF0C99D2B06B1C8BBF00D51F956B0353E4B23FCB90319CB5E3E62AC6C894EC1DAD5C442F2BBF7A48AC06F5F8AC81C4C649335EA4BED178F3EFC4F5150AD3D1E3BFFD021D2E7C6961E307D2CDB88805B33C35A0F24284F953550DF47302B0DD5B20AFFF92C554BE594D1AF10853EF1D60286184EA97BDE17F9B32658A783A06D76D0156DC69BFEFB66165DB6367B3A31C8DDBEFDC0CEA2E57F6BED22E68964DF,images/18962614.jpg,2026-02-04 12:35:16.274392,2026-02-04 12:35:16.510720,
4144,18328836.0,https://www.argenprop.com/departamento-en-venta-en-tribunales-4-ambientes--18328836,95000.0,USD,243000.0,,62.0,,62.0,60.0,,4.0,1.0,,Contrafrente,NE,-34.603012,-58.388687,https://proxy.sosiva451.com/proxy/E39853635A22464F07200F068B3A9622E33496AB24C98E56EC11D7F1A33A06A90F8BCFBD770D44F732A77D0ACC55CB79BA7E565A0E25E6095CC3DD4FDABAAFD486D8E6CB4E91B52BEE5FF27F485FE2FD57F2CA61F8E93B6FB1A3FB0D75BC091C3499F1E69F2C4D841690D9D6994D73B98DDA93B7621E391B5C0329AA49868AC7A51C3E371AC559B3E1BCAE6FE8D9FFBF5A0FD7160EAB6BBC18DD887B5F8592C8,images/18328836.jpg,2026-02-04 12:35:16.288492,2026-02-04 12:35:16.526914,
4145,17980828.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-c-3-ambientes--17980828,150000.0,USD,400000.0,,63.0,,63.0,54.0,,3.0,1.0,,Frente,SO,-34.557842,-58.453262,https://proxy.sosiva451.com/proxy/6E1A0BF1A29161E8EE529FFF98E76376EAD0DBA145B27F9DE7F565DD5E1F9079BC46A886C2AB143476F9E45988075BA51B3A4188EA80FDECD6969A350EEEA7BB39F05592E766007B902525F78821C4BEA31715B26864EFCD6EAD3129C97356D720B032FFB17057D2E3C8BD4DBF1FCCF3D3B17F7A2C86BE786308F6B97BD5728DAA3268344E3C8A11790C61FC32F6D02BF233C268AE515891E76F38AE4498DEEE,images/17980828.jpg,2026-02-04 12:35:16.304393,2026-02-04 12:35:16.542927,
4146,18328850.0,https://www.argenprop.com/departamento-en-venta-en-microcentro-4-ambientes--18328850,95000.0,USD,243000.0,,62.0,,62.0,60.0,,4.0,1.0,,Contrafrente,NE,-34.603012,-58.388687,https://proxy.sosiva451.com/proxy/DF705A3074CAB8EFF38C87FF9B3625B893F61782B50BA35AC34949657047C510464E4A7D1E36BCC14C68AC9E4019782EA0CC108CFA23728A527B9FE9368B84C3B3C86E18C6E3220E000657B0883C45F4109F213DB814C1F6984C74D37B5030B1F23D0AF3B61C509B8DB0DED6EF52EB9F184589C0A451149D7699B3865D279A636DE18CA9D7D3DB6D19F8C1F75E15F219E3B2663696EB3351091977DC18F6062E,images/18328850.jpg,2026-02-04 12:35:16.320274,2026-02-04 12:35:16.560729,
4147,18328800.0,https://www.argenprop.com/departamento-en-venta-en-san-nicolas-4-ambientes--18328800,95000.0,USD,243000.0,,62.0,,62.0,60.0,,4.0,1.0,,Contrafrente,NE,-34.603012,-58.388687,https://proxy.sosiva451.com/proxy/ED3482A8D33706AFD0135AE4CF6B4FE6F6CF663A08D3404DD75528C0139737D67AE89C10334BF66A1D2378AC0190B53195C21C3B220C6C9EC7146A38F58BFAC0B06DF9912EC0FC6F68E2E2791F5CF17EB85BFA684670E77D6F29C360D35DCFCBCE9D0CC33593D81B8C01D100052B9091528F27F1F37E06FDD1876E3491D7A9B72A295A0871D73F471352C3435FC05969077CD761AE69FCD86840D6ADA7764C3A,images/18328800.jpg,2026-02-04 12:35:16.320274,2026-02-04 12:35:16.570791,
4148,17980808.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-3-ambientes--17980808,150000.0,USD,400000.0,,63.0,,63.0,54.0,,3.0,1.0,,Frente,SO,-34.557842,-58.453262,https://proxy.sosiva451.com/proxy/7E8321941DB19B6AC538EB15817E6767E8E5DF8CA098591A6D63F7752DEA3BC3653DD48BFFD36E8F4D494424498A5A2E6FB3351E333F329086B580781B3596E15A02529ABB35902216275AE07EBCF039993E569C2BD9E88FE78D061011C3E0E6A3ACACB3101EBE1636BF7C8F81CDE378BB5E497CC68CFFE065C34BD80B68914145566F45E3807FCDB2EDC70043D28816198C8C56E5073B3DA00D64D445CA69D6,images/17980808.jpg,2026-02-04 12:35:16.336314,2026-02-04 12:35:16.580588,
4149,18964290.0,https://www.argenprop.com/departamento-en-venta-en-palermo-8-ambientes--18964290,1600000.0,USD,1810000.0,,333.0,237.0,570.0,40.0,,8.0,8.0,,Frente,E,-34.575596,-58.402016,https://proxy.sosiva451.com/proxy/EA6D321008A6ADB947858D1E26C2AE22A4FC40A8CCA91989FC706699E80AE06197FB072D9F0F787F745ABBE64547C78E0F165B1240D84FFF0AB85D1B5BBB4935E3D09D623F8E56F566DF6E6CDC9C6EEAF19013A14964A68D5B00C3DCD9E30E193A0310CBD556983151E49E522CC600D23939432C30EA7C5863F47CE23DC9E536968791A5A9DB1DB766023B09BE6105FF2A609D944D0856CDD9ACA03739B20607,images/18964290.jpg,2026-02-04 12:35:16.352324,2026-02-04 12:35:16.592395,2
4150,18402840.0,https://www.argenprop.com/departamento-en-venta-en-recoleta-2-ambientes--18402840,119000.0,USD,,Departamento,45.7,,45.7,46.0,,2.0,1.0,,,,-34.592,-58.412,https://proxy.sosiva451.com/proxy/7ED1902BCCF6BA22DEDD120336273FCF27902DF59E4E888ED9CC77DD302C3F91C095B25D2A29E2F1F183993480ED08ED9A16001BF6A59E534DF20F68584019BF8D059A5B6215E5ED6198F935D636A55C24B588653FBF4331A89122992CA28FE11CE1BD25AB51C6525F666D0784B055AF27E123D1B5AFB0D4DAA13F94E76E0B3C,images/18402840.jpg,2026-02-04 12:35:16.352324,2026-02-04 12:35:16.602453,
4151,17644993.0,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--17644993,89938.0,USD,,,39.0,5.0,44.0,,,1.0,1.0,,Frente,,-34.549862,-58.482536,https://proxy.sosiva451.com/proxy/1D87FAC19BCC530FB1F91450800BD0E69458C645FE87D5BB14708A1CF04B50B826BBB5B537ECE48E5759046D21092E324B1F02A2672B2850E5A89CDA343C04881F8796329418E39921F74F3C4A153EDB64F9D63D845968144A8765B2C2D140E4F4B841E7C04A80DC708553E4B3C460926D4E625AF9BEE505C54C7CE01CF02097FBE77E5B081D3124B59B678E452E9CABCED62DAD1FFF4832474E653329430DC7,images/17644993.jpg,2026-02-04 12:35:16.371649,2026-02-04 12:35:16.612249,
4152,17943160.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-1-ambiente--17943160,73000.0,USD,80000.0,,28.0,,28.0,50.0,,1.0,1.0,,Frente,,-34.564175,-58.460556,https://proxy.sosiva451.com/proxy/DECCE669D4895787C8116CA4B53AC19DCAC8D226222EA624776C35D7BB1A3DF098FFB74C819B07CBF71A2DAEDD2B14B3C3F6051E1A0C265A0063988630AB4C1D922EE4B794868CE945CF91AA1FBAC9C92F163861D7DC4EBE3943576703E4D392A432AD8680BE345410BA852E2CDB86A226E328ECE9B204B09B38A8B7ECF367309B647BF16E2F022E89547B7B13533B956E7E3A70098714EDAF890211BD9863F9,images/17943160.jpg,2026-02-04 12:35:16.379686,2026-02-04 12:35:16.624063,
4153,18158539.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-chico-5-ambientes--18158539,279000.0,USD,409000.0,Departamento,90.0,4.0,94.0,35.0,,5.0,2.0,Muy Bueno,Frente,,-34.55232,-58.44335,https://proxy.sosiva451.com/proxy/1EFD7C96E132E8F91094FB8A17615BB2FB34F975372800E60437E2F47D7FCA9AC5B9D38D8F65DC4C10299F5D6A12774C2FA1D3762CD204F3BA627692C26A5D0FD823653B6D689578CE3FBC629AC42035CEAF583B71BAC0E0593F274994D3381F,images/18158539.jpg,2026-02-04 12:35:16.387470,2026-02-04 12:35:16.634119,1
4154,18000349.0,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--18000349,154000.0,USD,,,57.0,,57.0,,,3.0,1.0,,Contrafrente,N,-34.567837,-58.48927,https://proxy.sosiva451.com/proxy/C623069660CF00A1E9177F666FAD049B67F3F93C9C2450F980882AA054F1A77A328D8494A78E19F445E250B40105EF8D0CCBB91151FB540F4E5401115FB28504E3838B62BE424ADD9D312D950FA0C8E963AB6525DBBC54C93CA3401456ED72FCB9AC0DF651D88E50FF40EBF8DC8CD1DCA7D5E9AF2764E1AC1DC50FD96BAE3F14F95C64F8C5D1972DADDD5C8FEDB1204C9B122840128D215518F910F08189523A,images/18000349.jpg,2026-02-04 12:35:16.399196,2026-02-04 12:35:16.639901,
4155,18966272.0,https://www.argenprop.com/departamento-en-venta-en-caballito-1-ambiente--18966272,79000.0,USD,,,25.0,,25.0,,,1.0,1.0,,Frente,SO,-34.610924,-58.44754,https://proxy.sosiva451.com/proxy/E7B049383BAECCA371A5D8571B7C50D4D9A4E175F196A0E6DF337386F5CCCEC7907EC291A4AC9F5ECA4E35D1A14E86AD9A99ED4BDA5D2C478DDC1A77D30D87A2E299C3F64C1F86895FB93953D577AC2F0FB3997E4C416B24FD665281030B48363C9D1BDBE97DD5E3B003A05CDF166AE90EF1191A0B38A56281D22AF4D6D8E17ED2D60AFC86AC785B3808B498C7EAC27DFA3DB0F55EDBBA3EBBC333002537CBD5,images/18966272.jpg,2026-02-04 12:35:16.405366,,
4156,18760015.0,https://www.argenprop.com/departamento-en-venta-en-puerto-madero-7-ambientes--18760015,1050000.0,USD,1400000.0,,220.0,,220.0,20.0,,7.0,3.0,,Frente,N,-34.61173,-58.36309,https://proxy.sosiva451.com/proxy/1C16A55CA1584DF9ABB6C9A4078955982169022B41B700E9B6C033249C4102403D9EC334FC2BDC84EA46C3A6C7F43D543C216C2543BB92E723D97629DCAAFE27513D4B0850C9CBDFF146BA215E41397D6C780714B1E28EEE45DC3AA479ED7F5ADA3ED6B0363E56288CCD64F6195570BA5A1CFA1E3607420C68B72A1FC4C924B7FEF3D27344830FD34F6C74A8C5F46EDC9FBD237ACF2660D7226C2CD6D6BA449D,images/18760015.jpg,2026-02-04 12:35:16.415246,,2
4157,18969978.0,https://www.argenprop.com/departamento-en-venta-en-las-canitas-2-ambientes--18969978,118000.0,USD,167000.0,,32.21,,32.0,50.0,,2.0,1.0,Muy Bueno,Lateral,,-34.56566,-58.43567,https://proxy.sosiva451.com/proxy/6043628065F98E3FBAC94515ACA26767AB44AF049C2C88CA25ED58AE42F11B86D4D35FEEA00265ECB01B1829C06F95034C94604A7F27D0E9D2C32A77431A58358C98D203018CCEA765D71B25C5D344AA121FCFC90D17DFE3E24B81862EC4B11EB8C86AC26863249CB0F6AAC7C9956320F1E0979E44C2EE8494385ED4D93CAABF01F8E620CF4193C25398A15E32E6AF4E3223AB993A32D37F257E7BE1FA5FDB81,images/18969978.jpg,2026-02-04 12:35:16.437259,,
4158,18959072.0,https://www.argenprop.com/departamento-en-venta-en-recoleta-4-ambientes--18959072,229900.0,USD,201000.0,Semipiso,104.0,,104.0,56.0,,4.0,1.0,Bueno,,,-34.58345,-58.40306,https://proxy.sosiva451.com/proxy/46439848D56DA02BC6AC07FF96C75F28E33BA04503EE01D4253F6B031002F7A9A55823E5537DF3EAC45BF0A9E69930A0D95296C7027B2A24F0087DA267E9EA17DF02995FEA702A7DE68D5C126B6EA290E246FCC39D3490D422C971F4C879FE871740B541B45F9EFBC7CE2D7B231E4CD7AD012FFD2BDA180306E9FC76C73E3371AE0B3174C3F8E51A4DED3FD5AB69D5CC849882999AB4715C448BDE5C55DE9417,images/18959072.jpg,2026-02-04 12:35:16.451098,,
4159,18260513.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-4-ambientes--18260513,268000.0,USD,370000.0,Departamento,116.0,,130.0,56.0,,4.0,2.0,,,,-34.566,-58.449,https://proxy.sosiva451.com/proxy/857FE849F41012ACD2DD601CE01EFDE316A81FA56A75F87065050AA959A2D97E5BF52E6FF78459F07E31F531AF7A5143C50E4C32FD04E58EC4C7F7E7BFEFB3E91954631317115B62874D1ECE377A7E4B9F5B25F401CD4AF33202D53327892B9C3C11C85B5EC25D27D97558E770B49DC3314584C0CA6D867831E9851B21866ECD,images/18260513.jpg,2026-02-04 12:35:16.464943,,1
4160,18813894.0,https://www.argenprop.com/departamento-en-venta-en-villa-devoto-1-ambiente--18813894,120000.0,USD,,,41.0,,41.0,,,1.0,1.0,,Frente,,-34.606773,-58.509262,https://proxy.sosiva451.com/proxy/92F017AB8E0A66A36B8D3456A24F533633B670A63FCE6FA721CF355E5FB5F05423DB669A2134C2CDB991792E05DBB247A69308D38348812AC67010E5008CBD396D6FA5D94D7EC160B3AE14B88657EDC1505D6794326AAAFE6B3097C1150D6625F5EF5E3CE9937795EC3496B3ECF8255D4BC8D3B944D381C2610E34A10B1D59BA3CD98E2E1A847633B2680E4B4684BDAE44F23281FDEEA5CF05F2301A53693C13,images/18813894.jpg,2026-02-04 12:35:16.480766,,
4161,18000322.0,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--18000322,149000.0,USD,,,57.0,4.0,61.0,,,3.0,1.0,,Contrafrente,S,-34.567665,-58.489452,https://proxy.sosiva451.com/proxy/13C7302068BF8B86A26CB1EAB5DFB6096B207F29530BF70DA7D9EE43796CF10825428A2C64F8EC278198183037617B678D8DAE38D217B5862237D56140BE3A210A51B0C5724B0720C3D72C7FED9947CC1AE26D39AAA28945006F46E1287A0E4E24B046B289AD38BB959D18FE7346FC55424DA9C9F832455155AAFDD822B1C3A5B0EF6737E3CC0C1FAB2CD5F3725709A0C0F668981C60CAF262EDD2731FB1B122,images/18000322.jpg,2026-02-04 12:35:16.488793,,
4162,18966475.0,https://www.argenprop.com/departamento-en-venta-en-san-cristobal-3-ambientes--18966475,99000.0,USD,150000.0,Departamento,49.0,,57.0,46.0,,3.0,1.0,,,,-34.624,-58.409,https://proxy.sosiva451.com/proxy/542B5B28DEC51801DF2C972B2A6F067398B934A9462EF85F192ADE3A2C21D6DF0609C197408E1B9429ABBF7DA04CF383A55161C9615E949BE21F3CB8418A56236DD4881A79456B88E87C5790EE5D1A729A8C1E767B873A40436F676A8517FB52CC333F0DE919949E803646BB372D13C02C0126B873724DBE0224A744F5C060FB,images/18966475.jpg,2026-02-04 12:35:16.494965,,
4163,18962614.0,https://www.argenprop.com/departamento-en-venta-en-constitucion-3-ambientes--18962614,115000.0,USD,268698.0,,58.0,,58.0,57.0,,3.0,2.0,,Contrafrente,SO,-34.625935,-58.37643,https://proxy.sosiva451.com/proxy/2AF0C99D2B06B1C8BBF00D51F956B0353E4B23FCB90319CB5E3E62AC6C894EC1DAD5C442F2BBF7A48AC06F5F8AC81C4C649335EA4BED178F3EFC4F5150AD3D1E3BFFD021D2E7C6961E307D2CDB88805B33C35A0F24284F953550DF47302B0DD5B20AFFF92C554BE594D1AF10853EF1D60286184EA97BDE17F9B32658A783A06D76D0156DC69BFEFB66165DB6367B3A31C8DDBEFDC0CEA2E57F6BED22E68964DF,images/18962614.jpg,2026-02-04 12:35:16.510720,,
4164,18328836.0,https://www.argenprop.com/departamento-en-venta-en-tribunales-4-ambientes--18328836,95000.0,USD,243000.0,,62.0,,62.0,60.0,,4.0,1.0,,Contrafrente,NE,-34.603012,-58.388687,https://proxy.sosiva451.com/proxy/E39853635A22464F07200F068B3A9622E33496AB24C98E56EC11D7F1A33A06A90F8BCFBD770D44F732A77D0ACC55CB79BA7E565A0E25E6095CC3DD4FDABAAFD486D8E6CB4E91B52BEE5FF27F485FE2FD57F2CA61F8E93B6FB1A3FB0D75BC091C3499F1E69F2C4D841690D9D6994D73B98DDA93B7621E391B5C0329AA49868AC7A51C3E371AC559B3E1BCAE6FE8D9FFBF5A0FD7160EAB6BBC18DD887B5F8592C8,images/18328836.jpg,2026-02-04 12:35:16.526914,,
