2026-02-04 15:35:49,765 | ERROR | asyncio | Future exception was never retrieved
future: <Future finished exception=TargetClosedError('Target page, context or browser has been closed\nCall log:\n  - navigating to "https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-4-ambientes--18636494", waiting until "domcontentloaded"\n')>
playwright._impl._errors.TargetClosedError: Target page, context or browser has been closed
Call log:
  - navigating to "https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-4-ambientes--18636494", waiting until "domcontentloaded"
2026-03-13 00:41:03,666 | INFO | routineJob.routineJob | [RoutineJob] Procesando 173 de 4816 entradas.
2026-03-13 00:41:06,598 | INFO | routineJob.routineJob | [RoutineJob] Procesando 174 de 4816 entradas.
2026-03-13 00:41:10,158 | INFO | routineJob.routineJob | [RoutineJob] Procesando 175 de 4816 entradas.
2026-03-13 00:41:13,772 | INFO | routineJob.routineJob | [RoutineJob] Procesando 176 de 4816 entradas.
2026-03-13 00:41:16,766 | INFO | routineJob.routineJob | [RoutineJob] Procesando 177 de 4816 entradas.
2026-03-13 00:41:20,674 | INFO | routineJob.routineJob | [RoutineJob] Procesando 178 de 4816 entradas.
2026-03-13 00:41:23,453 | INFO | routineJob.routineJob | [RoutineJob] Procesando 179 de 4816 entradas.
2026-03-13 00:41:26,229 | INFO | routineJob.routineJob | [RoutineJob] Procesando 180 de 4816 entradas.
2026-03-13 00:41:27,832 | INFO | routineJob.routineJob | [RoutineJob] Procesando 181 de 4816 entradas.
2026-03-13 00:41:31,216 | INFO | routineJob.routineJob | [RoutineJob] Procesando 182 de 4816 entradas.
2026-03-13 00:41:32,455 | INFO | routineJob.routineJob | [RoutineJob] Procesando 183 de 4816 entradas.
2026-03-13 00:41:34,373 | INFO | routineJob.routineJob | [RoutineJob] Procesando 184 de 4816 entradas.
2026-03-13 00:41:37,572 | INFO | routineJob.routineJob | [RoutineJob] Procesando 185 de 4816 entradas.
2026-03-13 00:41:40,807 | INFO | routineJob.routineJob | [RoutineJob] Procesando 186 de 4816 entradas.
2026-03-13 00:41:42,878 | INFO | routineJob.routineJob | [RoutineJob] Procesando 187 de 4816 entradas.
